province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Bac Lieu,31,25,14,WSW,6.2,81,43,1008,2019-07-30
Bac Lieu,32,26,17,W,4.0,76,67,1007,2020-07-30
Bac Lieu,30,25,16,WSW,5.7,86,58,1006,2009-08-05
Bac Lieu,33,25,14,W,0.8,75,24,1008,2010-08-05
Bac Lieu,33,26,19,WSW,5.8,75,37,1006,2011-08-05
Bac Lieu,35,26,20,WSW,0.0,68,20,1007,2012-08-05
Bac Lieu,32,27,11,W,12.8,76,51,1009,2013-08-05
Bac Lieu,31,26,14,WSW,5.8,77,59,1008,2014-08-05
Bac Lieu,32,27,19,W,2.5,72,36,1008,2015-08-05
Bac Lieu,32,25,15,WSW,0.0,72,54,1009,2016-08-05
Bac Lieu,31,27,13,SSW,10.0,81,47,1008,2017-08-05
Bac Lieu,31,26,17,WSW,5.8,78,58,1008,2018-08-05
Bac Lieu,30,25,19,WSW,6.5,81,48,1007,2019-08-05
Bac Lieu,29,25,13,WSW,5.2,85,71,1007,2020-08-05
Bac Lieu,28,26,14,W,1.7,82,47,1006,2009-08-02
Bac Lieu,31,25,12,SW,1.2,81,44,1009,2010-08-02
Bac Lieu,32,27,11,SW,2.6,77,33,1009,2011-08-02
Bac Lieu,33,26,21,WSW,0.3,69,57,1008,2012-08-02
Bac Lieu,30,25,21,WSW,3.2,81,71,1006,2013-08-02
Bac Lieu,33,26,17,WSW,0.1,69,38,1007,2014-08-02
Bac Lieu,32,27,12,WSW,7.7,71,39,1010,2015-08-02
Bac Lieu,32,27,20,W,11.2,76,40,1005,2016-08-02
Bac Lieu,33,26,16,SW,2.2,76,41,1008,2017-08-02
Bac Lieu,31,26,21,WSW,13.8,75,43,1009,2018-08-02
Bac Lieu,31,26,17,WSW,9.9,78,40,1009,2019-08-02
Bac Lieu,29,25,20,SW,10.7,84,63,1006,2020-08-02
Bac Lieu,30,26,15,WSW,3.5,86,38,1006,2009-08-07
Bac Lieu,31,25,16,W,2.5,83,60,1007,2010-08-07
Bac Lieu,32,27,15,WSW,7.8,77,53,1007,2011-08-07
Bac Lieu,33,26,19,WSW,0.8,67,18,1009,2012-08-07
Bac Lieu,32,26,14,WSW,3.1,78,46,1007,2013-08-07
Bac Lieu,34,27,15,WSW,2.6,67,36,1009,2014-08-07
Bac Lieu,31,26,20,WSW,12.9,77,66,1006,2015-08-07
Bac Lieu,32,26,17,W,5.3,74,58,1009,2016-08-07
Bac Lieu,34,27,10,SW,5.0,76,21,1009,2017-08-07
Bac Lieu,30,26,20,W,8.5,82,57,1007,2018-08-07
Bac Lieu,25,23,18,WSW,14.1,93,75,1007,2019-08-07
Bac Lieu,27,24,12,W,3.4,89,74,1008,2020-08-07
Bac Lieu,31,26,18,WSW,1.4,83,45,1006,2009-08-08
Bac Lieu,30,25,17,WSW,0.4,78,45,1006,2010-08-08
Bac Lieu,33,26,14,WSW,10.6,76,22,1009,2011-08-08
Bac Lieu,31,26,16,WSW,0.9,78,53,1008,2012-08-08
Bac Lieu,32,26,13,SW,4.9,76,29,1008,2013-08-08
Bac Lieu,33,26,12,WSW,10.9,70,42,1009,2014-08-08
Bac Lieu,29,26,23,WSW,3.6,81,63,1006,2015-08-08
Bac Lieu,34,26,17,WSW,1.5,70,29,1009,2016-08-08
Bac Lieu,34,27,12,SW,2.7,77,22,1010,2017-08-08
Bac Lieu,28,25,19,W,13.3,87,73,1007,2018-08-08
Bac Lieu,27,24,20,WSW,28.3,92,84,1006,2019-08-08
Bac Lieu,31,25,12,WSW,2.7,82,49,1007,2020-08-08
Bac Lieu,29,25,17,WSW,3.6,86,59,1006,2009-08-04
Bac Lieu,34,25,11,W,12.4,80,30,1008,2010-08-04
Bac Lieu,33,26,15,W,5.7,75,17,1008,2011-08-04
Bac Lieu,34,27,19,WSW,0.0,68,29,1007,2012-08-04
Bac Lieu,32,26,6,SSW,0.9,75,60,1009,2013-08-04
Bac Lieu,33,26,16,WSW,3.4,72,49,1007,2014-08-04
Bac Lieu,33,26,20,W,0.5,69,35,1009,2015-08-04
Bac Lieu,31,26,17,WSW,9.6,77,75,1008,2016-08-04
Bac Lieu,31,26,18,SW,5.4,80,44,1007,2017-08-04
Bac Lieu,33,26,18,WSW,7.2,74,52,1008,2018-08-04
Bac Lieu,30,25,17,WSW,4.4,81,39,1007,2019-08-04
Bac Lieu,28,26,10,SW,6.0,86,72,1007,2020-08-04
Bac Lieu,30,25,18,WSW,8.0,86,58,1005,2009-08-09
Bac Lieu,31,26,17,WSW,0.7,75,45,1006,2010-08-09
Bac Lieu,32,26,15,WSW,3.0,75,22,1008,2011-08-09
Bac Lieu,34,26,17,SW,1.5,70,26,1007,2012-08-09
Bac Lieu,32,26,11,WSW,15.2,76,51,1008,2013-08-09
Bac Lieu,34,26,11,SW,1.7,70,20,1010,2014-08-09
Bac Lieu,31,26,22,WSW,3.5,78,69,1006,2015-08-09
Bac Lieu,33,26,18,WSW,6.5,72,23,1008,2016-08-09
Bac Lieu,33,27,11,WSW,26.1,79,23,1010,2017-08-09
Bac Lieu,28,24,18,WSW,4.6,86,68,1008,2018-08-09
Bac Lieu,26,24,21,WSW,37.7,92,92,1006,2019-08-09
Bac Lieu,31,26,10,SW,6.9,83,39,1007,2020-08-09
Bac Lieu,30,25,13,WSW,8.8,87,40,1008,2009-08-11
Bac Lieu,32,26,10,SW,12.1,78,64,1008,2010-08-11
Bac Lieu,32,25,15,W,1.3,73,47,1008,2011-08-11
Bac Lieu,35,26,13,SW,5.7,67,15,1010,2012-08-11
Bac Lieu,29,25,12,WSW,6.2,81,65,1008,2013-08-11
Bac Lieu,35,26,15,WSW,4.5,69,15,1009,2014-08-11
Bac Lieu,32,26,18,SW,1.3,74,31,1008,2015-08-11
Bac Lieu,34,27,21,WSW,1.0,69,49,1008,2016-08-11
Bac Lieu,33,27,10,WSW,7.7,77,17,1009,2017-08-11
Bac Lieu,33,25,19,WSW,0.3,75,26,1008,2018-08-11
Bac Lieu,30,25,15,SW,4.4,82,40,1008,2019-08-11
Bac Lieu,31,26,13,WSW,0.5,80,44,1009,2020-08-11
Bac Lieu,31,25,16,WSW,6.9,86,44,1007,2009-08-10
Bac Lieu,33,26,16,WSW,1.1,72,62,1007,2010-08-10
Bac Lieu,31,25,15,WSW,2.6,79,57,1008,2011-08-10
Bac Lieu,33,26,17,SW,1.3,68,17,1009,2012-08-10
Bac Lieu,32,26,12,WSW,7.8,75,54,1008,2013-08-10
Bac Lieu,34,26,10,WSW,1.3,70,13,1010,2014-08-10
Bac Lieu,32,25,20,WSW,11.1,76,39,1007,2015-08-10
Bac Lieu,33,26,21,WSW,6.1,71,31,1008,2016-08-10
Bac Lieu,34,26,10,WSW,20.8,77,33,1009,2017-08-10
Bac Lieu,31,25,19,WSW,9.5,81,35,1009,2018-08-10
Bac Lieu,29,24,19,WSW,12.3,87,71,1006,2019-08-10
Bac Lieu,32,26,11,WSW,5.7,80,73,1009,2020-08-10
Bac Lieu,30,26,10,SW,7.8,87,29,1008,2009-08-12
Bac Lieu,32,26,7,SW,4.1,80,38,1009,2010-08-12
Bac Lieu,32,26,11,WSW,2.4,75,40,1008,2011-08-12
Bac Lieu,35,27,16,WSW,5.5,67,19,1009,2012-08-12
Bac Lieu,31,25,15,W,2.4,81,68,1006,2013-08-12
Bac Lieu,33,26,15,WSW,6.3,71,17,1008,2014-08-12
Bac Lieu,33,27,15,SW,6.0,74,37,1009,2015-08-12
Bac Lieu,34,27,20,WSW,1.4,71,27,1008,2016-08-12
Bac Lieu,35,26,10,WSW,3.5,75,30,1009,2017-08-12
Bac Lieu,33,26,20,SW,1.4,72,30,1008,2018-08-12
Bac Lieu,32,26,15,SSW,2.0,79,28,1008,2019-08-12
Bac Lieu,31,22,12,WSW,22.9,83,51,1009,2020-08-12
Bac Lieu,34,26,6,SSW,2.0,81,17,1009,2009-08-14
Bac Lieu,31,26,7,WSW,6.9,82,30,1008,2010-08-14
Bac Lieu,32,26,8,WSW,1.8,74,32,1009,2011-08-14
Bac Lieu,34,26,19,WSW,11.9,70,28,1008,2012-08-14
Bac Lieu,31,26,13,WSW,11.8,76,40,1008,2013-08-14
Bac Lieu,34,26,11,SW,3.6,74,17,1010,2014-08-14
Bac Lieu,33,27,14,SSW,2.5,74,28,1009,2015-08-14
Bac Lieu,34,26,22,WSW,2.4,71,32,1007,2016-08-14
Bac Lieu,33,27,12,SW,10.0,78,36,1009,2017-08-14
Bac Lieu,31,26,15,SW,8.1,80,46,1008,2018-08-14
Bac Lieu,32,26,13,WSW,5.1,81,31,1009,2019-08-14
Bac Lieu,29,25,9,W,1.7,85,67,1009,2020-08-14
Bac Lieu,34,26,4,SSW,3.0,80,23,1010,2009-08-15
Bac Lieu,33,26,6,SSW,4.8,78,31,1009,2010-08-15
Bac Lieu,29,26,7,WSW,2.0,82,96,1010,2011-08-15
Bac Lieu,33,26,16,WSW,7.5,73,22,1007,2012-08-15
Bac Lieu,32,26,12,SW,3.8,77,31,1009,2013-08-15
Bac Lieu,33,26,11,SW,4.1,73,22,1011,2014-08-15
Bac Lieu,34,28,12,SSW,1.1,70,23,1010,2015-08-15
Bac Lieu,33,27,22,WSW,3.3,71,34,1006,2016-08-15
Bac Lieu,32,26,12,SW,18.0,81,67,1009,2017-08-15
Bac Lieu,32,26,14,SW,12.8,79,43,1009,2018-08-15
Bac Lieu,32,26,15,WSW,7.7,80,31,1009,2019-08-15
Bac Lieu,32,25,8,WNW,1.7,79,49,1008,2020-08-15
Bac Lieu,32,25,17,W,0.3,75,45,1007,2009-08-01
Bac Lieu,30,25,11,SW,2.6,86,69,1009,2010-08-01
Bac Lieu,32,27,14,SSW,4.5,76,38,1007,2011-08-01
Bac Lieu,32,26,21,WSW,7.7,73,37,1008,2012-08-01
Bac Lieu,31,26,18,W,5.5,79,69,1006,2013-08-01
Bac Lieu,33,26,18,WSW,0.2,74,43,1007,2014-08-01
Bac Lieu,33,27,11,W,17.0,71,46,1010,2015-08-01
Bac Lieu,33,27,19,W,10.0,72,31,1006,2016-08-01
Bac Lieu,32,26,15,WSW,12.1,78,29,1009,2017-08-01
Bac Lieu,33,26,18,W,9.3,71,17,1009,2018-08-01
Bac Lieu,31,26,17,WSW,1.8,75,20,1009,2019-08-01
Bac Lieu,27,23,19,WSW,16.5,87,68,1006,2020-08-01
Bac Lieu,34,27,3,SW,4.1,78,30,1010,2009-08-16
Bac Lieu,33,26,6,ESE,1.7,77,14,1010,2009-08-17
Bac Lieu,34,26,5,SSW,15.2,80,28,1008,2010-08-17
Bac Lieu,32,26,12,W,17.0,75,32,1009,2011-08-17
Bac Lieu,32,26,18,WSW,13.2,74,46,1006,2012-08-17
Bac Lieu,33,26,16,W,8.4,73,19,1007,2013-08-17
Bac Lieu,33,27,12,WSW,2.5,72,32,1009,2014-08-17
Bac Lieu,33,27,16,WSW,0.9,70,44,1010,2015-08-17
Bac Lieu,34,27,21,WSW,1.6,69,24,1007,2016-08-17
Bac Lieu,29,26,18,WSW,4.3,81,69,1008,2017-08-17
Bac Lieu,31,26,20,SW,5.5,78,30,1005,2018-08-17
Bac Lieu,32,27,14,SW,5.8,78,22,1010,2019-08-17
Bac Lieu,31,26,8,W,7.3,81,56,1008,2020-08-17
Bac Lieu,34,26,5,SSW,1.8,77,26,1009,2010-08-16
Bac Lieu,32,25,9,SW,2.1,76,32,1009,2011-08-16
Bac Lieu,32,27,17,WSW,12.3,74,32,1006,2012-08-16
Bac Lieu,33,26,15,WSW,8.4,74,26,1008,2013-08-16
Bac Lieu,33,27,11,SW,1.8,70,32,1009,2014-08-16
Bac Lieu,33,28,11,SW,15.1,70,27,1010,2015-08-16
Bac Lieu,34,27,22,WSW,2.6,69,31,1007,2016-08-16
Bac Lieu,31,26,16,WSW,3.1,78,50,1008,2017-08-16
Bac Lieu,32,26,17,WSW,9.9,76,31,1007,2018-08-16
Bac Lieu,32,26,18,SW,1.0,78,34,1009,2019-08-16
Bac Lieu,32,25,9,WNW,8.7,78,63,1008,2020-08-16
Bac Lieu,31,26,5,ESE,13.4,83,43,1010,2009-08-18
Bac Lieu,33,27,7,ESE,1.1,78,20,1008,2010-08-18
Bac Lieu,31,26,10,WSW,0.9,76,23,1008,2011-08-18
Bac Lieu,33,26,15,WSW,0.9,71,34,1008,2012-08-18
Bac Lieu,34,26,19,WSW,3.8,70,24,1008,2013-08-18
Bac Lieu,33,27,10,SW,7.6,73,29,1010,2014-08-18
Bac Lieu,34,27,15,WSW,2.5,68,37,1009,2015-08-18
Bac Lieu,34,27,23,WSW,1.2,68,31,1006,2016-08-18
Bac Lieu,27,25,13,WSW,18.4,87,86,1008,2017-08-18
Bac Lieu,30,26,16,SW,21.3,84,48,1006,2018-08-18
Bac Lieu,33,26,11,SW,2.3,78,26,1010,2019-08-18
Bac Lieu,32,26,13,W,3.5,79,61,1007,2020-08-18
Bac Lieu,31,26,5,SSE,10.2,86,23,1011,2009-08-19
Bac Lieu,32,26,7,ESE,7.3,76,31,1009,2010-08-19
Bac Lieu,33,26,9,W,7.0,74,40,1009,2011-08-19
Bac Lieu,31,26,11,WSW,0.0,72,47,1009,2012-08-19
Bac Lieu,34,26,19,WSW,3.0,71,19,1007,2013-08-19
Bac Lieu,32,27,8,SW,2.2,75,58,1011,2014-08-19
Bac Lieu,33,27,18,WSW,3.4,71,27,1009,2015-08-19
Bac Lieu,34,27,24,WSW,0.6,66,25,1006,2016-08-19
Bac Lieu,30,25,14,WSW,11.4,81,52,1009,2017-08-19
Bac Lieu,29,26,11,SW,8.5,84,46,1008,2018-08-19
Bac Lieu,32,26,13,WSW,0.6,79,31,1009,2019-08-19
Bac Lieu,30,26,10,WSW,7.9,82,63,1007,2020-08-19
Bac Lieu,30,26,11,WSW,16.6,89,31,1008,2009-08-22
Bac Lieu,31,25,12,WSW,3.1,79,34,1008,2010-08-22
Bac Lieu,32,26,9,SSW,9.6,80,49,1009,2011-08-22
Bac Lieu,32,26,14,WSW,8.0,77,49,1007,2012-08-22
Bac Lieu,33,26,21,WSW,1.6,69,30,1007,2013-08-22
Bac Lieu,34,27,8,S,0.0,70,15,1009,2014-08-22
Bac Lieu,34,27,23,WSW,2.5,69,25,1008,2015-08-22
Bac Lieu,33,27,18,WSW,2.6,74,35,1006,2016-08-22
Bac Lieu,32,26,15,WSW,5.4,79,56,1007,2017-08-22
Bac Lieu,31,26,17,SW,6.0,81,34,1007,2018-08-22
Bac Lieu,31,26,13,SW,2.7,78,28,1009,2019-08-22
Bac Lieu,33,26,11,SW,1.1,77,35,1009,2020-08-22
Bac Lieu,30,26,9,SW,14.9,89,32,1009,2009-08-23
Bac Lieu,31,26,12,WSW,0.9,80,47,1007,2010-08-23
Bac Lieu,32,26,13,W,17.5,80,40,1008,2011-08-23
Bac Lieu,32,26,13,WSW,3.6,77,34,1007,2012-08-23
Bac Lieu,33,27,18,WSW,3.6,69,25,1008,2013-08-23
Bac Lieu,34,27,7,SSW,3.3,69,26,1009,2014-08-23
Bac Lieu,33,27,23,W,12.1,71,29,1008,2015-08-23
Bac Lieu,33,27,16,WSW,1.5,74,33,1005,2016-08-23
Bac Lieu,30,25,15,WSW,12.0,84,64,1008,2017-08-23
Bac Lieu,31,26,16,SW,6.0,80,33,1008,2018-08-23
Bac Lieu,33,26,13,WSW,3.3,77,28,1009,2019-08-23
Bac Lieu,32,27,11,SW,6.0,76,41,1009,2020-08-23
Bac Lieu,30,26,9,SW,11.3,88,32,1009,2009-08-24
Bac Lieu,33,26,14,SSW,1.1,74,36,1008,2010-08-24
Bac Lieu,31,26,10,WSW,19.8,80,41,1007,2011-08-24
Bac Lieu,31,26,13,SW,3.5,77,36,1007,2012-08-24
Bac Lieu,32,26,15,WSW,9.7,74,35,1008,2013-08-24
Bac Lieu,34,27,9,WSW,0.4,72,33,1008,2014-08-24
Bac Lieu,33,27,22,W,1.6,69,36,1008,2015-08-24
Bac Lieu,32,27,15,WSW,3.8,74,34,1005,2016-08-24
Bac Lieu,31,25,12,SW,18.9,81,48,1008,2017-08-24
Bac Lieu,31,26,13,SW,7.4,81,27,1009,2018-08-24
Bac Lieu,31,26,15,WSW,8.9,80,33,1008,2019-08-24
Bac Lieu,33,26,10,SW,1.8,77,44,1009,2020-08-24
Bac Lieu,30,25,16,WSW,9.2,86,45,1006,2009-08-06
Bac Lieu,32,25,14,W,4.5,80,41,1008,2010-08-06
Bac Lieu,32,26,18,WSW,0.7,73,45,1006,2011-08-06
Bac Lieu,34,26,20,WSW,3.2,70,32,1008,2012-08-06
Bac Lieu,32,26,16,W,1.9,77,47,1007,2013-08-06
Bac Lieu,32,26,14,WSW,1.9,75,57,1009,2014-08-06
Bac Lieu,30,26,20,W,10.8,80,83,1006,2015-08-06
Bac Lieu,32,26,15,WSW,5.0,75,64,1009,2016-08-06
Bac Lieu,32,27,13,SSW,2.3,80,37,1009,2017-08-06
Bac Lieu,31,26,17,WSW,9.3,79,58,1008,2018-08-06
Bac Lieu,30,24,15,W,6.1,83,50,1008,2019-08-06
Bac Lieu,24,17,12,SW,18.1,93,79,1009,2020-08-06
Bac Lieu,30,26,6,W,17.5,87,45,1010,2009-08-20
Bac Lieu,33,26,6,SSE,7.1,77,47,1009,2010-08-20
Bac Lieu,34,26,9,WNW,1.0,71,34,1009,2011-08-20
Bac Lieu,33,26,13,WSW,5.3,71,25,1008,2012-08-20
Bac Lieu,34,26,21,W,0.0,66,11,1007,2013-08-20
Bac Lieu,33,27,10,SW,1.2,72,31,1010,2014-08-20
Bac Lieu,33,27,18,WSW,2.2,70,31,1009,2015-08-20
Bac Lieu,33,27,17,SW,12.8,71,26,1007,2016-08-20
Bac Lieu,30,26,12,WSW,23.1,82,38,1008,2017-08-20
Bac Lieu,32,26,12,WSW,4.9,78,32,1008,2018-08-20
Bac Lieu,33,26,15,WSW,3.7,79,36,1008,2019-08-20
Bac Lieu,31,26,10,WSW,1.3,80,44,1007,2020-08-20
Bac Lieu,32,26,6,SW,4.2,84,24,1008,2009-08-26
Bac Lieu,33,27,8,SW,2.0,77,22,1010,2010-08-26
Bac Lieu,30,26,15,WSW,2.3,83,48,1006,2011-08-26
Bac Lieu,33,26,14,WSW,0.0,75,60,1008,2012-08-26
Bac Lieu,33,26,15,WSW,5.5,74,35,1007,2013-08-26
Bac Lieu,28,26,11,WSW,5.8,82,66,1008,2014-08-26
Bac Lieu,30,26,19,WSW,0.3,75,63,1010,2015-08-26
Bac Lieu,33,28,12,SW,4.8,73,60,1008,2016-08-26
Bac Lieu,28,25,12,WSW,26.9,87,69,1006,2017-08-26
Bac Lieu,31,26,13,WSW,5.7,78,50,1007,2018-08-26
Bac Lieu,31,25,18,W,3.5,80,36,1008,2019-08-26
Bac Lieu,33,26,14,WSW,1.7,77,46,1008,2020-08-26
Bac Lieu,29,26,10,S,9.9,89,40,1009,2009-08-28
Bac Lieu,33,26,13,WSW,0.7,78,63,1008,2010-08-28
Bac Lieu,29,25,19,WSW,1.6,83,68,1007,2011-08-28
Bac Lieu,31,26,16,WSW,0.2,77,44,1009,2012-08-28
Bac Lieu,31,26,15,WSW,5.5,78,31,1008,2013-08-28
Bac Lieu,27,25,9,WSW,7.7,87,87,1008,2014-08-28
Bac Lieu,34,26,13,SW,3.9,70,27,1010,2015-08-28
Bac Lieu,34,27,11,WSW,10.2,75,42,1009,2016-08-28
Bac Lieu,31,26,11,SW,10.4,82,33,1008,2017-08-28
Bac Lieu,32,26,12,WSW,3.1,77,25,1010,2018-08-28
Bac Lieu,33,26,18,W,0.3,76,46,1007,2019-08-28
Bac Lieu,33,27,15,WSW,0.8,75,40,1006,2020-08-28
Bac Lieu,31,26,6,SW,16.2,89,29,1008,2009-08-25
Bac Lieu,33,26,9,S,1.6,75,21,1010,2010-08-25
Bac Lieu,31,26,11,WSW,27.8,82,50,1006,2011-08-25
Bac Lieu,32,26,14,SW,3.3,77,60,1009,2012-08-25
Bac Lieu,31,26,13,WSW,10.3,79,57,1008,2013-08-25
Bac Lieu,30,27,8,WNW,1.8,78,56,1008,2014-08-25
Bac Lieu,32,27,21,WSW,15.3,72,44,1008,2015-08-25
Bac Lieu,34,27,15,SW,2.4,72,37,1006,2016-08-25
Bac Lieu,31,26,12,WSW,8.2,82,41,1007,2017-08-25
Bac Lieu,32,26,14,WSW,2.3,77,32,1008,2018-08-25
Bac Lieu,30,26,17,WSW,4.9,80,47,1008,2019-08-25
Bac Lieu,33,26,11,WSW,0.0,75,28,1009,2020-08-25
Bac Lieu,31,27,10,SSW,5.0,86,34,1008,2009-08-13
Bac Lieu,30,26,10,SW,7.1,88,54,1009,2009-08-30
Bac Lieu,33,25,10,WSW,5.5,77,40,1009,2010-08-30
Bac Lieu,32,25,15,W,5.0,77,31,1009,2011-08-30
Bac Lieu,33,26,14,W,4.8,71,16,1010,2012-08-30
Bac Lieu,33,26,11,SW,10.7,76,39,1009,2013-08-30
Bac Lieu,30,25,13,W,0.8,77,66,1009,2014-08-30
Bac Lieu,35,27,17,SW,1.3,68,19,1010,2015-08-30
Bac Lieu,34,26,6,SW,2.1,79,25,1008,2010-08-13
Bac Lieu,33,26,9,WSW,3.1,72,25,1007,2011-08-13
Bac Lieu,34,27,19,WSW,0.3,68,28,1008,2012-08-13
Bac Lieu,31,25,17,WSW,0.5,76,51,1007,2013-08-13
Bac Lieu,34,26,15,WSW,6.9,72,18,1008,2014-08-13
Bac Lieu,33,27,13,SW,11.1,75,39,1009,2015-08-13
Bac Lieu,33,27,22,WSW,2.8,72,36,1007,2016-08-13
Bac Lieu,34,27,10,WSW,13.0,78,31,1009,2017-08-13
Bac Lieu,32,26,15,SW,6.8,78,65,1008,2018-08-13
Bac Lieu,32,26,11,SW,3.7,80,26,1009,2019-08-13
Bac Lieu,27,26,5,WSW,12.8,87,66,1010,2020-08-13
Bac Lieu,33,27,12,SSW,0.0,75,28,1010,2016-08-30
Bac Lieu,33,26,11,SW,10.3,79,29,1009,2017-08-30
Bac Lieu,33,26,14,SW,1.4,73,19,1009,2018-08-30
Bac Lieu,31,25,22,SW,4.5,78,48,1006,2019-08-30
Bac Lieu,32,26,12,SW,8.8,79,45,1006,2020-08-30
Bac Lieu,30,26,7,SSW,4.2,87,55,1008,2009-08-27
Bac Lieu,32,26,11,WSW,1.5,82,48,1009,2010-08-27
Bac Lieu,29,25,19,WSW,0.8,83,61,1006,2011-08-27
Bac Lieu,31,26,14,WSW,10.1,79,58,1007,2012-08-27
Bac Lieu,32,26,15,W,4.7,77,32,1008,2013-08-27
Bac Lieu,32,25,9,SW,15.0,80,68,1008,2014-08-27
Bac Lieu,32,27,11,W,0.0,69,49,1010,2015-08-27
Bac Lieu,33,27,13,SW,7.3,73,31,1009,2016-08-27
Bac Lieu,29,25,15,WSW,9.6,87,63,1007,2017-08-27
Bac Lieu,30,26,12,WSW,11.3,79,28,1009,2018-08-27
Bac Lieu,32,25,16,W,4.3,79,28,1008,2019-08-27
Bac Lieu,33,26,14,WSW,0.1,75,25,1007,2020-08-27
Bac Lieu,30,25,16,W,2.4,88,55,1008,2009-09-02
Bac Lieu,32,26,12,SW,4.2,81,26,1008,2010-09-02
Bac Lieu,32,26,14,WSW,1.5,73,26,1008,2011-09-02
Bac Lieu,31,25,15,WSW,7.6,78,38,1008,2012-09-02
Bac Lieu,33,27,8,ESE,0.8,73,20,1010,2013-09-02
Bac Lieu,33,26,11,SW,3.8,72,24,1010,2014-09-02
Bac Lieu,33,27,14,SW,5.5,71,52,1009,2015-09-02
Bac Lieu,34,27,18,WSW,11.1,71,21,1008,2016-09-02
Bac Lieu,33,26,13,WSW,6.5,77,44,1009,2017-09-02
Bac Lieu,32,26,15,W,18.1,78,41,1009,2018-09-02
Bac Lieu,29,25,17,W,15.7,84,60,1008,2019-09-02
Bac Lieu,32,27,6,W,11.9,79,59,1008,2020-09-02
Bac Lieu,26,25,18,W,3.3,91,73,1007,2009-09-04
Bac Lieu,31,25,13,W,3.8,83,56,1009,2010-09-04
Bac Lieu,31,26,14,WSW,13.9,77,27,1009,2011-09-04
Bac Lieu,32,26,19,WSW,0.3,73,42,1007,2012-09-04
Bac Lieu,33,27,8,WSW,1.0,73,28,1009,2013-09-04
Bac Lieu,34,26,14,WSW,9.5,73,20,1009,2014-09-04
Bac Lieu,33,27,11,SW,0.0,68,34,1012,2015-09-04
Bac Lieu,35,26,21,W,1.1,68,13,1009,2016-09-04
Bac Lieu,33,27,13,SW,7.2,79,26,1009,2017-09-04
Bac Lieu,31,25,11,WSW,2.8,81,60,1010,2018-09-04
Bac Lieu,31,25,16,WSW,4.5,79,39,1008,2019-09-04
Bac Lieu,32,27,10,SSW,0.6,75,36,1008,2020-09-04
Bac Lieu,31,26,10,WSW,10.9,87,29,1008,2009-08-21
Bac Lieu,32,25,11,WSW,0.9,80,52,1009,2010-08-21
Bac Lieu,32,26,11,W,19.8,76,39,1009,2011-08-21
Bac Lieu,33,26,14,WSW,13.1,74,27,1008,2012-08-21
Bac Lieu,33,26,19,WSW,2.0,68,20,1007,2013-08-21
Bac Lieu,34,26,11,SSW,0.4,70,23,1009,2014-08-21
Bac Lieu,33,27,21,WSW,4.1,71,35,1008,2015-08-21
Bac Lieu,35,27,16,W,11.8,74,13,1007,2016-08-21
Bac Lieu,33,26,14,WSW,8.3,78,30,1007,2017-08-21
Bac Lieu,31,26,14,WSW,8.3,82,38,1008,2018-08-21
Bac Lieu,32,26,14,SW,5.7,78,26,1008,2019-08-21
Bac Lieu,33,26,11,WSW,0.5,76,50,1009,2020-08-21
Bac Lieu,28,25,17,W,6.0,92,77,1007,2009-09-05
Bac Lieu,32,25,14,W,5.5,81,63,1009,2010-09-05
Bac Lieu,31,26,14,SW,5.7,80,35,1009,2011-09-05
Bac Lieu,31,27,15,WSW,8.1,77,36,1006,2012-09-05
Bac Lieu,33,27,9,WSW,3.4,71,21,1008,2013-09-05
Bac Lieu,32,26,17,W,3.3,75,68,1007,2014-09-05
Bac Lieu,31,26,14,WSW,0.6,78,63,1008,2015-09-05
Bac Lieu,34,27,20,W,3.0,68,24,1009,2016-09-05
Bac Lieu,33,27,10,SW,1.4,76,18,1009,2017-09-05
Bac Lieu,32,25,15,W,1.5,76,49,1009,2018-09-05
Bac Lieu,30,25,15,WSW,2.9,82,30,1008,2019-09-05
Bac Lieu,33,27,8,SW,7.3,75,47,1007,2020-09-05
Bac Lieu,30,25,8,SSW,10.1,88,46,1009,2009-08-29
Bac Lieu,31,26,9,WSW,1.3,77,41,1009,2010-08-29
Bac Lieu,31,25,17,WSW,3.9,81,59,1009,2011-08-29
Bac Lieu,33,26,14,WSW,1.1,72,26,1010,2012-08-29
Bac Lieu,32,26,16,WSW,8.6,76,36,1009,2013-08-29
Bac Lieu,29,25,12,WSW,5.6,84,88,1009,2014-08-29
Bac Lieu,33,27,16,SW,2.3,71,27,1009,2015-08-29
Bac Lieu,27,25,10,WSW,14.3,94,59,1010,2009-08-31
Bac Lieu,32,25,11,WSW,9.4,81,30,1007,2010-08-31
Bac Lieu,33,26,17,WSW,0.1,74,32,1008,2011-08-31
Bac Lieu,32,26,16,WSW,6.5,75,32,1009,2012-08-31
Bac Lieu,33,26,9,SSW,1.8,76,26,1008,2013-08-31
Bac Lieu,31,25,14,W,4.2,75,43,1008,2014-08-31
Bac Lieu,34,27,17,WSW,1.6,68,24,1010,2015-08-31
Bac Lieu,34,27,14,SW,1.7,69,32,1010,2016-08-31
Bac Lieu,34,26,10,WSW,5.0,78,30,1009,2017-08-31
Bac Lieu,32,27,12,SW,3.2,76,23,1010,2018-08-31
Bac Lieu,32,26,15,SW,1.3,76,30,1007,2019-08-31
Bac Lieu,32,27,11,SW,0.6,77,45,1006,2020-08-31
Bac Lieu,33,27,13,SW,4.1,75,36,1008,2016-08-29
